duration,avg_vote,votes,revenue_with_CPI,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published
96.0,4.5,5445.0,32502.1,3711651.4,0,0,2,0,0,0,0,0,1,36,2,0,"Horror, Thriller",English,Other,3
96.0,4.2,171.0,189137.2,13543.7,0,0,0,0,0,0,0,0,0,38,0,0,Action,French,Other,10
114.0,5.3,4236.0,93355309.6,384650.0,0,0,1,2,0,0,0,0,0,81,0,0,"Drama, Horror",English,Other,6
118.0,6.4,147.0,33528.1,10198986.0,0,0,0,0,0,0,0,0,0,6,0,0,Drama,Italian,Other,11
111.0,6.6,13465.0,6319208.1,25386741.9,0,0,12,0,0,0,0,0,1,109,0,0,"Biography, Drama, Sport",English,Other,8
139.0,5.7,344.0,1411.1,419136.4,0,0,0,0,0,0,0,0,0,8,0,0,"Comedy, Drama, Romance",Hindi,Other,12
115.0,6.7,2403.0,4051249.2,27087323.6,0,0,0,0,0,0,0,0,0,36,1,1,"Comedy, Drama",French,Other,10
90.0,6.3,216.0,94660.6,1668250.8,0,0,1,1,0,0,0,0,0,4,0,0,Romance,Portuguese,Other,2
92.0,5.3,1025.0,20727.7,2489340.0,0,0,1,0,0,0,0,0,0,1,0,0,Comedy,Portuguese,Other,11
103.0,6.8,72032.0,69947342.8,20822683.6,0,0,3,0,0,0,0,0,0,89,3,4,"Action, Thriller",English,Other,9
87.0,5.5,242.0,76029769.3,6985606.9,0,0,0,0,0,0,0,0,0,2,0,0,Drama,English,Other,4
162.0,6.7,55110.0,45758205.4,23.9,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Drama, History",Turkish,Other,2
115.0,4.1,1621.0,7567878.6,12557471.8,0,0,0,0,0,0,0,0,0,30,2,2,"Drama, History, Musical",Other,Other,9
90.0,7.0,451.0,33212857.0,7696066.3,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Drama",Russian,Other,3
92.0,6.0,721.0,12191768.7,3496378.9,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Thriller, Western",English,Other,5
122.0,6.5,345.0,252073.3,6496286.5,0,0,0,0,0,0,0,0,0,10,1,2,Thriller,French,Other,1
80.0,6.6,540.0,75863.5,988924.2,0,0,0,0,0,0,0,0,0,12,1,1,Comedy,Other,Other,5
102.0,5.6,5742.0,1877598.4,977985.0,0,0,0,0,0,0,0,0,0,9,1,0,Comedy,Turkish,Other,12
105.0,6.2,8084.0,17244363.1,27087.3,0,0,0,0,1,0,0,0,0,4,0,4,"Action, Adventure, Drama",Other,Other,1
115.0,7.3,10902.0,3375253.9,2196574.7,0,0,0,0,0,0,0,0,0,13,1,1,"Comedy, Drama",Other,Other,11
163.0,4.1,3623.0,712476.6,13269079.8,0,0,0,0,0,0,0,0,0,48,4,0,"Action, Crime, Thriller",Hindi,Paramount,1
82.0,4.8,661.0,48464.6,2435152.5,0,0,1,0,0,0,0,0,0,8,0,0,"Action, Drama",English,Other,3
109.0,3.7,963.0,16538.2,10834929.4,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure",English,Other,3
94.0,7.4,1898.0,12224366.4,964013.7,0,0,0,0,0,0,0,0,0,6,1,0,"Animation, Action, Adventure",Japanese,Other,12
91.0,4.8,10976.0,10874652.6,6214313.8,0,0,3,0,0,0,0,0,0,68,1,0,"Crime, Horror, Mystery",English,Other,9
114.0,3.3,3119.0,978030.8,20400925.1,0,0,0,0,0,0,0,0,0,22,1,0,"Action, Adventure, Fantasy",English,Other,9
97.0,5.8,129.0,8002.7,6985606.9,0,0,0,0,0,0,0,0,0,2,0,0,"Drama, War",Other,Other,11
85.0,1.6,802.0,1012892.5,21128112.4,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Adventure, Fantasy",English,Other,1
72.0,4.8,190.0,2586938.5,2531756.1,0,0,0,1,0,0,0,0,0,6,2,4,"Comedy, Family, Musical",Finnish,Other,2
119.0,6.6,1194.0,25033197.5,4191364.1,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Romance",Korean,Other,9
102.0,6.6,8261.0,52833.2,6538758.0,0,0,2,0,0,0,0,0,1,49,6,5,"Drama, Music",English,Other,10
109.0,6.8,1728.0,54716.4,6771830.9,0,0,0,0,0,0,0,0,0,1,1,1,Drama,Other,Other,8
106.0,4.7,7122.0,73354215.4,33859154.5,0,0,0,0,0,0,0,0,0,31,7,16,"Comedy, Drama",English,Other,4
123.0,6.5,2429.0,1469165.8,2644056.8,0,0,0,0,0,0,0,0,0,19,2,0,Drama,Finnish,Other,2
88.0,6.3,244.0,72070744.9,33859154.5,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Drama, Mystery",Spanish,Other,7
140.0,7.2,36814.0,7003109.8,9812590.7,0,0,0,1,0,0,0,0,0,57,0,9,"Crime, Drama, Mystery",Hindi,Other,11
95.0,6.4,33772.0,232625.9,1114199.3,0,0,0,0,0,0,0,0,0,11,1,1,"Crime, Drama, Horror",English,Other,9
91.0,5.7,217.0,597473.5,663454.0,0,0,0,0,0,0,0,0,0,8,2,4,Drama,German,Other,4
129.0,6.6,237867.0,987904117.0,285858433.0,0,0,22,0,0,0,0,0,0,93,6,6,"Action, Adventure, Fantasy",English,Disney,5
103.0,5.1,152.0,149526.6,7171436.5,0,0,0,1,0,0,0,0,0,20,0,0,Drama,German,Other,3
113.0,6.8,394612.0,1024252996.5,295981391.4,0,0,1,0,0,0,0,0,0,10,0,0,"Action, Mystery, Sci-Fi",English,Twentieth Century Fox,10
97.0,5.2,5001.0,141871.7,5307631.9,0,0,0,2,0,0,0,0,0,38,0,0,"Horror, Thriller",English,Other,10
157.0,7.4,255991.0,36808.4,53076319.2,1,0,1,0,0,0,0,0,0,36,7,1,"Drama, Thriller",English,Sony,1
85.0,6.1,120252.0,462188402.9,45114871.3,0,0,10,0,0,0,2,0,1,67,7,2,Comedy,English,Warner,9
87.0,3.7,437.0,123599.5,5417464.7,0,0,0,0,0,0,0,0,0,8,3,2,"Comedy, Horror, Sci-Fi",English,Other,4
148.0,6.7,86601.0,170923740.5,51475024.6,1,2,7,0,0,0,0,0,1,23,6,6,"Comedy, Crime, Drama",English,Other,1
101.0,3.6,110.0,130385929.9,118071961.5,0,0,3,3,0,0,0,0,0,103,0,0,"Action, Crime, Drama",English,Other,11
109.0,6.3,134.0,19924047.0,27087323.6,0,0,0,0,0,0,0,0,0,35,0,1,"Crime, Drama",Japanese,Other,9
121.0,3.9,596.0,6350472.7,2708732.4,0,0,0,0,0,0,0,0,0,4,0,0,"Action, Comedy, Crime",Other,Other,1
96.0,3.8,1918.0,29508.1,4182345.7,0,0,0,1,0,0,0,0,0,3,0,0,"Horror, Mystery, Thriller",Other,Other,6
97.0,6.3,42341.0,27121877.7,12868756.1,0,0,1,0,0,0,0,0,3,74,3,9,"Comedy, Drama, Mystery",English,Other,4
104.0,5.8,282.0,4540644.5,4540644.5,0,0,0,0,0,0,0,0,0,8,0,0,"Action, Comedy",Other,Other,1
90.0,5.2,3657.0,23413346.7,13543661.8,0,0,0,0,0,0,0,0,0,56,0,0,"Action, Drama",English,Other,2
108.0,5.8,805.0,884824.7,7961447.9,0,0,0,0,0,0,0,0,0,5,0,0,Comedy,English,Other,9
100.0,4.1,369.0,512203.7,2018005.6,0,0,0,0,0,0,0,0,0,16,0,1,Comedy,French,Other,4
80.0,6.4,596.0,3562.7,465522.0,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,Russian,Other,6
112.0,5.2,1563.0,54303685.2,41460141.5,0,0,0,1,0,0,0,0,0,37,3,4,Comedy,French,Other,2
103.0,4.7,364.0,9322.1,9480563.3,0,0,3,0,0,0,0,0,0,30,1,1,"Biography, Drama",English,Other,11
130.0,8.9,1944.0,55427411.6,34531772.0,1,0,0,0,0,0,0,0,1,10,8,2,Drama,English,Other,3
146.0,7.5,1539.0,12837323.9,8500385.4,0,0,0,0,0,0,0,0,0,11,1,1,Drama,Japanese,Other,1
129.0,6.1,3600.0,2528435.1,4494107.5,0,0,0,0,0,0,0,0,0,15,4,7,Drama,Spanish,Other,7
122.0,6.3,1405.0,25747293.4,4063098.5,0,0,0,0,0,0,0,0,0,25,0,1,"Action, Drama, War",Other,Other,1
101.0,5.8,1356.0,48700.7,6538758.0,0,0,7,0,0,0,0,0,1,82,0,0,"Drama, Family, History",English,Other,4
82.0,5.9,361.0,107544.8,6771830.9,0,0,0,0,0,0,0,0,0,5,0,0,Drama,Spanish,Other,5
92.0,6.4,159.0,1163396.9,1397121.4,0,0,0,0,0,0,0,0,0,8,0,0,Thriller,Korean,Other,8
91.0,7.4,27572.0,82667591.6,29796056.0,0,0,0,0,0,0,0,0,0,11,0,8,"Animation, Drama, Family",Japanese,Other,8
103.0,5.0,391.0,465018.9,1354366.2,0,0,0,0,0,0,0,0,0,19,0,2,"Adventure, Comedy",French,Other,4
98.0,5.9,337.0,82667591.6,29796056.0,0,0,0,0,0,0,0,0,0,22,0,0,"Drama, Thriller",French,Other,3
105.0,7.5,16634.0,702825.8,6434378.1,0,0,5,0,0,0,3,0,2,16,0,0,"Comedy, Drama, Music",English,Other,2
83.0,6.5,850.0,18162.1,54925.6,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,1
92.0,5.6,20577.0,73993.5,6346685.5,0,0,13,0,0,0,0,0,3,105,9,3,"Comedy, Crime, Drama",English,Other,11
124.0,7.4,204451.0,118214779.7,38560525.2,0,0,4,2,0,0,0,0,0,100,9,0,"Drama, Sport",English,Other,7
126.0,8.0,487492.0,31489701.4,34001541.8,1,0,13,0,0,0,0,0,8,29,3,2,"Drama, Romance, Sci-Fi",English,Other,2
100.0,4.3,109.0,121690501.2,39807239.4,0,0,0,0,0,0,0,0,0,6,0,1,"Horror, Mystery, Thriller",Portuguese,Other,5
90.0,5.5,4960.0,62830752.8,30518883.5,0,0,0,0,0,0,0,0,0,10,0,0,"Drama, Fantasy, Mystery",English,Other,10
87.0,6.4,3044.0,710142.8,7279371.8,0,0,0,0,0,0,0,0,0,14,1,4,"Crime, Drama, Family",English,Other,3
90.0,4.7,292.0,776683.0,7961447.9,0,0,3,1,0,0,0,0,0,84,4,5,"Comedy, Drama",English,Other,10
138.0,7.2,425229.0,328470334.1,52310064.3,3,0,10,0,0,0,0,0,11,93,6,6,"Crime, Drama",English,Sony,1
94.0,6.1,93692.0,52078511.3,10295004.9,0,0,0,0,0,0,0,0,0,27,0,0,"Comedy, Romance",English,Other,1
120.0,6.7,52110.0,18888927.9,25386741.9,0,0,9,0,1,1,0,0,0,87,2,0,"Crime, Drama",English,Other,2
52.0,6.0,552.0,340178600.9,54174647.2,0,0,0,0,0,0,0,0,0,15,0,0,"Drama, Sci-Fi",English,Other,2
90.0,6.9,240.0,63764819.3,11176971.0,0,0,0,0,0,0,0,0,0,2,0,0,Drama,Other,Other,11
90.0,3.2,710.0,19149917.5,25737512.3,0,0,0,0,0,0,0,0,0,28,0,0,"Crime, Mystery, Thriller",English,Other,1
93.0,5.3,1151.0,171911.1,7721253.7,0,0,0,0,0,0,0,0,0,15,1,0,"Comedy, Sport",Other,Other,9
94.0,3.9,229.0,1336.5,4498665.5,0,0,1,0,0,0,0,0,0,40,0,0,"Action, Drama, Sci-Fi",English,Other,5
99.0,6.4,51894.0,186391753.7,43787963.3,0,0,0,0,0,0,0,0,0,2,0,3,"Drama, Music, Romance",English,Other,8
103.0,6.6,5080.0,2219650.3,5307631.9,2,0,0,0,0,0,0,0,0,6,8,2,Drama,Italian,Other,10
92.0,3.9,827.0,190248827.7,44694084.0,0,0,0,2,0,0,0,0,0,0,0,0,Horror,English,Other,9
141.0,8.3,6152.0,2925330.8,6949128.3,0,0,4,0,0,0,0,0,0,28,0,1,"Adventure, Biography, Comedy",Other,Other,1
76.0,4.1,156.0,34138.2,7313577.4,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, Musical",English,Other,1
112.0,4.8,11599.0,7779645.4,12132286.3,0,0,9,0,0,0,0,0,0,101,1,4,"Biography, Crime, Drama",English,Other,6
88.0,6.8,631.0,34138.2,1489.8,0,0,0,0,0,0,0,0,0,2,0,1,"Comedy, Drama, Fantasy",German,Other,7
86.0,6.3,147.0,289999.1,16765.5,0,0,0,0,0,0,0,0,0,17,0,0,"Action, Drama, Romance",Other,Other,12
93.0,5.1,262.0,5763062.6,13269079.8,0,0,0,0,0,0,0,0,0,11,0,3,"Comedy, Drama, Mystery",Other,Other,2
108.0,5.7,3355.0,5091850.7,8071421.0,0,0,0,0,0,0,0,0,0,12,1,2,Comedy,German,Other,12
102.0,7.1,9270.0,32507257.5,11086106.7,0,0,0,0,0,0,0,0,0,36,0,1,Comedy,French,Other,7
152.0,5.6,988.0,1021717.7,24736760.6,0,0,0,0,0,0,0,0,0,35,3,6,"Comedy, Drama",Other,Other,12
90.0,3.7,236.0,2649974.5,10564056.2,0,0,0,0,0,0,0,0,0,10,1,0,"Comedy, Drama",Russian,Other,1
90.0,3.1,201.0,170806.0,5680139.1,0,0,1,0,0,0,0,0,0,1,0,0,"Action, Thriller",Other,Other,5
97.0,5.9,711.0,1620121.3,2708732.4,0,0,0,0,0,0,0,0,0,0,2,0,Drama,Turkish,Other,3
110.0,5.4,3636.0,93842.9,6538758.0,0,0,3,0,0,0,0,0,0,53,0,1,Drama,English,Other,10
97.0,6.3,4197.0,82285925.8,9830034.8,0,0,0,0,0,1,0,0,0,5,0,0,Comedy,Italian,Medusa,1
180.0,5.9,283.0,42333.7,2241304.2,0,0,0,0,0,0,0,0,0,14,1,0,"Adventure, Drama",German,Other,1
110.0,6.7,8555.0,3180940.3,3184377.3,0,0,0,0,0,0,0,0,0,6,0,0,"Animation, Drama, Thriller",Other,Other,3
100.0,4.4,1506.0,6102826.8,4020452.3,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama",Other,Other,12
105.0,5.2,2333.0,6285314.1,6771830.9,0,0,0,0,0,0,0,0,0,7,0,1,"Comedy, Drama, Romance",Turkish,Other,2
126.0,6.1,162.0,14742.3,130775.2,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, Sci-Fi, Thriller",Spanish,Other,2
99.0,5.1,1686.0,132136.0,6612565.3,0,0,0,1,0,0,0,0,0,16,0,0,"Drama, Romance",English,Other,4
137.0,7.2,132891.0,207778032.1,83646915.0,0,6,0,0,0,2,0,0,0,22,1,33,"Biography, Drama, Sport",English,Lionsgate,12
77.0,6.5,106.0,221361586.3,88033801.7,0,0,0,0,0,0,0,0,0,0,0,0,Family,French,Other,6
100.0,4.2,612.0,150810.0,1218929.6,0,0,0,0,0,0,0,0,0,4,0,0,Horror,Spanish,Other,1
88.0,6.1,259.0,2212316.5,3799399.7,0,0,0,1,0,1,0,0,0,0,1,0,Family,Portuguese,Other,1
120.0,6.0,1286.0,698560.7,698560.7,0,0,0,0,0,0,0,0,0,24,5,3,"Comedy, Romance",Mandarin,Other,12
79.0,5.2,550.0,726130.1,2095682.1,0,0,0,0,0,0,0,0,0,0,7,0,"Horror, Mystery, Thriller",English,Other,9
106.0,7.4,21270.0,22586556.4,25707016.8,0,0,8,1,0,0,0,0,3,63,1,1,"Drama, History, War",English,Other,4
89.0,5.3,11373.0,1365992.1,375642.3,0,0,4,0,0,0,0,0,0,108,3,4,"Crime, Drama, Mystery",English,Other,3
98.0,1.9,174.0,9177543.3,28299717.8,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Horror, Thriller",English,Other,12
114.0,5.1,337.0,13363753.8,5931883.5,0,0,0,0,0,0,0,0,0,13,1,0,Action,Other,Other,10
93.0,5.5,1762.0,957564.5,29671.0,0,0,1,0,0,0,0,0,0,77,0,0,"Action, Comedy",English,Other,9
90.0,6.3,1607.0,2021598.7,1354366.2,0,0,0,1,0,0,0,0,0,11,1,1,"Comedy, Romance",Italian,Other,2
101.0,3.4,196.0,13971213.8,4191364.1,0,0,6,1,0,0,0,0,0,1,0,0,War,English,Other,12
88.0,6.7,626.0,18116.0,2708732.4,0,0,0,1,0,0,0,0,0,14,0,0,Drama,German,Other,9
107.0,5.7,32179.0,24372829.6,3269379.0,0,0,7,0,0,0,0,0,16,12,8,1,"Comedy, Drama, Romance",English,Universal,6
93.0,3.0,414.0,270.9,270.9,0,0,0,0,0,0,0,0,0,0,0,0,Drama,English,Other,11
127.0,5.5,194.0,26038431.9,18162577.9,0,0,0,0,0,0,0,0,0,0,1,0,"Action, Adventure, War",Other,Other,1
119.0,6.5,326.0,3760197.3,135436.6,0,0,0,0,0,0,0,0,0,12,0,0,"Action, Drama",Korean,Other,9
107.0,4.7,159.0,73134.4,135436.6,0,0,0,0,0,0,0,0,0,36,0,0,"Drama, Thriller",French,Other,1
118.0,7.2,214.0,20357.5,8126197.1,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Drama",Russian,Other,11
113.0,6.4,523.0,21000.1,1038642.4,0,0,0,0,0,0,0,0,0,5,0,0,"Action, Drama, Thriller",Korean,Other,7
96.0,4.6,9183.0,605534.5,2387276.0,0,0,10,0,0,0,0,0,0,123,1,0,"Action, Crime, Drama",English,Lionsgate,1
82.0,6.3,2146.0,104669.8,2291413.1,0,0,0,0,0,0,0,0,0,3,0,0,"Comedy, Romance",English,Other,3
118.0,4.9,347.0,42457055.7,8126197.1,0,0,0,0,0,0,0,0,0,16,3,11,Comedy,Cantonese,Other,2
120.0,5.9,2379.0,52820281.0,9751071.4,0,0,0,0,0,0,0,0,0,6,0,0,Drama,Other,Other,6
133.0,6.2,2165.0,1489802.8,446940.8,0,0,0,0,0,0,0,0,0,53,3,5,"Drama, Musical, Romance",French,Other,5
96.0,7.0,336.0,51461.9,81780.6,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Thriller",Italian,Other,3
100.0,4.8,184541.0,318583960.8,170007708.9,1,1,5,0,0,0,0,0,0,51,9,12,"Action, Adventure, Drama",English,Sony,6
83.0,5.3,593.0,323557390.9,172498037.3,0,0,0,1,2,0,0,0,0,3,0,0,Drama,English,Other,2
80.0,7.9,16439.0,6734538.3,15151500.1,0,0,15,0,0,0,0,0,3,70,0,0,"Animation, Adventure, Comedy",French,Other,12
86.0,4.7,5136.0,10604767.0,16368674.4,0,0,5,2,0,0,0,0,0,58,4,3,"Mystery, Thriller",English,Other,6
97.0,6.3,2193.0,3806445.2,8624901.9,0,0,3,0,0,0,0,0,0,55,0,0,"Comedy, Drama, Mystery",French,Other,2
140.0,7.3,231149.0,4267812.4,8624901.9,0,0,4,1,0,0,0,0,0,35,1,2,"Crime, Drama, Thriller",English,Other,4
89.0,3.9,1547.0,14032.2,6538758.0,0,0,1,0,0,0,0,0,0,45,0,0,"Horror, Thriller",English,Other,3
93.0,5.6,6278.0,62545089.4,19903619.7,0,0,5,0,0,0,0,0,0,55,0,0,"Comedy, Drama",English,Other,8
120.0,6.0,214.0,8764460.7,12363577.9,0,0,0,0,0,0,0,0,0,39,0,1,"Comedy, Fantasy, Romance",Japanese,Other,9
108.0,7.2,313.0,6378043.5,6771830.9,0,0,0,0,1,0,0,0,0,15,2,2,Drama,Japanese,Other,4
90.0,7.1,6753.0,415835.7,4644177.9,0,0,0,2,0,0,0,0,0,0,2,2,"Drama, War",French,Other,8
132.0,6.6,591.0,11176971.0,2794242.8,0,0,0,0,0,0,0,0,0,19,0,0,Comedy,Other,Other,12
86.0,5.0,245.0,2378959.1,8126197.1,0,0,0,0,0,0,0,0,0,14,0,0,"Comedy, Romance",Russian,Other,2
114.0,6.4,207.0,2933954.9,726503.1,0,0,0,0,0,0,0,0,0,8,0,0,Drama,Korean,Other,1
140.0,4.6,173.0,2734166.5,4191364.1,0,0,0,0,0,0,0,0,0,64,0,0,"Crime, Drama, Thriller",Other,Other,11
160.0,8.0,4127.0,6767.8,9029129.5,0,0,1,0,0,0,0,0,0,3,1,4,"Action, Drama, Sport",Other,Other,1
94.0,5.8,2267.0,21996299.1,10652118.2,0,0,0,0,0,0,0,0,0,24,0,0,Comedy,French,Other,7
111.0,7.2,747.0,8382728.3,5588485.5,0,0,0,0,0,0,0,0,0,9,0,0,"Drama, Musical, Thriller",Other,Other,10
97.0,6.9,232.0,204768.0,3172063.3,0,0,0,0,1,1,0,0,0,5,0,0,Drama,Other,Other,9
102.0,6.2,3240.0,242889.2,2653816.0,0,0,0,1,0,0,0,0,0,7,0,1,"Crime, Drama, Thriller",English,Other,8
80.0,5.0,320.0,1184531.4,2708732.4,0,0,0,0,0,0,0,0,0,11,0,4,"Comedy, Romance",French,Other,8
155.0,6.7,4164.0,5280367.7,13543694.3,0,0,0,0,0,0,0,0,0,51,0,2,"Action, Drama, Romance",Other,Other,1
81.0,5.8,113.0,27087323.6,11376675.9,0,0,0,0,0,0,0,0,0,10,0,0,Drama,French,Other,9
119.0,6.8,122.0,21669858.9,1625239.4,0,0,0,0,0,0,0,0,0,11,4,3,Drama,Spanish,Other,10
115.0,7.7,106842.0,36202320.3,15693019.3,3,0,4,0,0,0,0,0,1,64,5,0,"Adventure, Comedy, Drama",English,Paramount,12
129.0,7.4,21081.0,5087474.8,3383561.5,0,0,0,0,0,0,0,0,0,13,0,0,"Crime, Drama",Other,Other,2
160.0,5.8,996.0,37492745.6,16252394.2,0,0,0,0,0,0,0,0,0,29,7,0,Action,Other,Other,1
122.0,6.5,16382.0,8709625.7,15864572.3,0,0,13,0,0,0,0,0,5,91,0,2,"Animation, Drama, Sci-Fi",English,Other,8
85.0,5.7,25104.0,155564636.9,54048775.8,0,0,5,0,0,0,0,0,6,122,0,4,"Animation, Adventure, Comedy",English,Other,8
116.0,6.6,151580.0,160238759.9,54925567.5,0,0,33,1,0,0,0,0,6,174,3,8,"Action, Comedy, Crime",English,Lionsgate,8
92.0,4.0,223.0,3887840.4,752356.8,0,0,0,1,0,0,0,0,0,2,0,0,"Comedy, Drama, Mystery",English,Other,1
81.0,7.0,350.0,196515071.7,111460270.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Thriller",Spanish,Other,4
89.0,4.4,501.0,1458033.4,2708732.4,0,0,30,2,0,0,0,0,0,75,0,4,"Animation, Adventure, Comedy",English,Other,1
90.0,3.4,226.0,3556491.1,1354366.2,0,0,0,0,0,0,0,0,0,17,0,0,"Action, Thriller",Other,Other,2
142.0,7.2,465.0,54301459.9,232208.9,0,0,0,0,0,0,0,0,0,20,3,2,Drama,Japanese,Other,1
118.0,5.3,31954.0,172212031.7,77212.5,0,0,9,0,0,0,0,0,2,72,3,7,"Comedy, Drama, Family",English,Other,12
120.0,6.8,217665.0,131194819.3,62982191.2,0,0,9,0,0,0,0,0,2,17,2,3,"Action, Crime, Drama",English,Sony,3
96.0,4.3,985.0,175005694.9,85003854.4,0,0,0,0,0,0,0,0,0,2,0,0,"Sci-Fi, Thriller",English,Other,2
97.0,6.9,123.0,124406022.4,58390052.6,0,0,0,0,0,0,0,0,0,1,0,0,Drama,Other,Other,5
134.0,7.3,551245.0,243138.3,242645726.5,0,0,9,0,0,0,0,0,6,38,2,2,"Action, Adventure, Sci-Fi",English,Disney,2
119.0,4.0,276.0,1886010585.3,279424275.0,0,0,0,0,0,0,0,0,0,8,5,0,Comedy,Mandarin,Other,12
81.0,3.3,662.0,5459.9,1307751.6,0,0,6,0,0,0,0,0,1,104,0,0,Comedy,English,Other,5
94.0,6.2,393.0,495524.7,151689.0,0,0,0,0,0,0,0,0,0,15,0,0,Drama,Italian,Other,1
106.0,6.6,2068.0,11415987.7,8152080.6,0,0,0,0,0,0,0,0,0,12,0,0,"Action, Crime, Thriller",Korean,Other,10
100.0,6.1,21474.0,10425288.2,16085945.2,0,0,1,1,1,0,0,0,0,89,2,2,"Comedy, Romance",English,Sony,3
95.0,6.4,471.0,66367578.0,16929577.3,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Drama, Romance",Russian,Other,9
112.0,6.5,989.0,18468519.5,3911939.9,0,0,0,0,0,0,0,0,0,16,0,0,"Comedy, Romance",Korean,Other,12
85.0,5.6,459.0,197101.7,326.9,0,0,1,0,0,0,0,0,0,18,0,0,Comedy,Other,Other,6
83.0,5.5,2238.0,11543.3,3250478.8,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Sport",Other,Other,9
157.0,7.8,35955.0,1592530.1,1.4,0,0,0,0,0,1,0,0,0,15,1,0,"Crime, Drama",Turkish,Other,3
96.0,6.4,793.0,11276.5,10394534.9,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,Portuguese,Other,10
84.0,6.9,1274.0,2330264.2,6094647.8,0,0,0,1,0,0,0,0,0,6,2,1,"Animation, Fantasy",French,Other,5
110.0,5.6,2963.0,1923841.2,19616274.1,0,0,0,0,0,0,0,0,0,21,0,4,"Drama, Musical, Romance",English,CJ Entertainment,4
93.0,6.2,744.0,2144892.1,20315492.7,0,0,1,1,0,0,0,0,0,31,0,0,Drama,English,Other,12
108.0,6.6,12029.0,13132210.8,11411956.4,0,0,0,0,0,0,0,0,0,35,0,0,"Comedy, Drama, Romance",French,Other,4
102.0,5.3,20479.0,946902.8,26538159.6,0,0,0,2,0,0,0,0,0,34,19,13,"Drama, Mystery, Thriller",English,Other,2
90.0,3.6,648.0,946902.8,26538159.6,0,0,0,1,0,0,0,0,0,14,0,0,"Horror, Thriller",English,Other,1
145.0,4.3,217.0,68302.0,67718.3,0,0,0,0,0,0,0,0,0,3,0,0,"Mystery, Sci-Fi, Thriller",Italian,Other,6
99.0,4.4,477.0,68302.0,1354366.2,0,0,0,0,0,0,0,0,0,22,2,3,"Comedy, Crime",French,Other,10
58.0,2.9,101.0,35688409.2,32672487.3,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,English,Other,1
100.0,6.0,191.0,87454.1,677183.1,0,0,0,0,0,0,0,0,0,1,1,1,Comedy,Other,Other,1
84.0,4.0,403.0,101147.4,419136.4,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Korean,Other,8
93.0,4.8,187.0,110560.6,398072.4,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Sci-Fi",English,Other,3
115.0,6.3,814.0,43067719.1,4063098.5,0,0,0,0,0,0,0,0,0,17,0,0,"Action, Comedy, Crime",Korean,Other,1
123.0,8.3,203179.0,26950607.1,677183.1,0,0,0,0,0,0,0,0,0,2,1,2,Drama,Other,Other,3
117.0,5.4,209.0,33081977.2,6771830.9,0,0,0,0,0,0,0,0,0,16,0,0,"Comedy, Drama",Korean,Other,1
86.0,6.9,1492.0,3965188.7,81261970.8,0,0,0,0,0,0,0,0,0,30,0,0,Drama,Other,Other,3
104.0,6.0,103.0,11459905.8,270873.2,0,0,0,0,0,0,0,0,0,11,0,2,Drama,Japanese,Other,10
109.0,6.1,417.0,303168.1,7070165.5,0,0,0,0,0,0,0,0,0,30,0,0,Drama,Italian,Other,9
94.0,4.7,415.0,119005396.2,25501156.3,0,0,2,0,0,0,0,0,3,63,0,0,Comedy,English,Other,5
106.0,4.8,556.0,3339.8,2653816.0,0,0,0,0,0,0,0,0,1,23,1,0,Thriller,Other,Other,9
117.0,5.2,102.0,144504.3,4889924.8,0,0,0,0,0,0,0,0,0,0,0,0,Action,Other,Other,4
101.0,5.3,2091.0,2632.6,2236160.7,0,0,0,0,0,0,0,0,0,22,0,1,"Drama, Sci-Fi, Thriller",English,Other,7
65.0,4.7,348.0,140084.8,5417464.7,0,0,0,1,0,0,0,0,0,3,0,0,Action,Japanese,Other,3
116.0,7.1,909.0,99113.2,2095682.1,0,0,0,0,0,0,0,0,0,1,0,0,Drama,Korean,CJ Entertainment,3
98.0,5.8,224.0,712600.0,6634539.9,0,0,0,0,0,0,0,0,0,31,0,1,Drama,German,Other,4
