duration,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published,revenue_cluster
88.0,15922895.8,0,0,0,0,0,0,0,0,0,2,0,1,Comedy,English,Other,3,2
133.0,16765456.5,0,0,0,0,0,0,0,0,0,23,0,0,Drama,Other,Other,5,2
88.0,769606.6,0,0,0,0,0,0,0,0,0,28,0,0,Drama,Other,Other,1,1
109.0,54174647.2,0,1,0,1,0,0,0,0,3,24,2,4,"Action, Sci-Fi, Thriller",English,Twentieth Century Fox,11,2
90.0,6771830.9,0,0,3,0,0,0,0,0,4,40,1,0,"Comedy, Drama",English,Other,8,0
90.0,55884855.0,0,0,1,0,0,0,0,0,0,2,0,0,"Drama, Horror, Romance",Other,Other,11,2
106.0,6634539.9,0,0,7,0,0,0,4,4,9,67,0,0,Comedy,English,Universal,8,0
81.0,69856068.8,0,0,0,0,0,0,0,0,0,7,0,0,Family,Other,Other,3,2
110.0,8500385.4,0,0,0,0,0,0,0,0,0,3,0,0,Family,English,Other,3,0
116.0,96401313.0,0,0,3,3,0,0,0,0,0,23,6,4,"Action, Adventure, Comedy",English,Warner,8,2
104.0,104784103.1,0,0,0,0,0,0,0,0,0,16,0,0,"Drama, Thriller",Spanish,Other,9,2
100.0,10441347.2,0,0,0,0,1,1,0,0,0,17,0,1,Comedy,German,Other,3,0
90.0,31386038.6,0,0,8,1,0,0,0,0,0,95,0,1,"Animation, Adventure, Family",English,Other,9,0
92.0,1117697.1,0,0,0,0,0,0,0,0,0,6,1,1,Drama,French,Other,9,1
81.0,29796056.0,0,0,0,0,0,0,0,0,0,20,0,0,"Comedy, Drama, Family",English,Other,12,0
85.0,279424.3,0,0,0,0,0,0,0,0,0,6,0,0,Horror,English,Other,10,0
86.0,4063098.5,0,0,2,0,0,0,0,0,0,38,0,0,"Action, Comedy, Horror",English,Other,7,1
112.0,270.9,0,0,1,0,0,0,0,0,3,74,0,1,"Comedy, Drama",English,Sony,6,0
93.0,4063098.5,0,0,3,0,0,0,0,0,0,78,0,0,"Crime, Drama",English,Other,9,1
108.0,16252394.2,0,1,7,1,0,0,0,0,2,59,1,8,"Crime, Drama",English,Other,2,1
98.0,9221001.1,0,0,0,1,0,0,0,0,0,2,0,0,Horror,English,Other,11,0
76.0,14914353.0,0,0,0,0,0,0,0,0,0,0,1,1,"Horror, Thriller",English,Other,1,1
97.0,19593965.6,0,0,1,1,1,0,0,0,0,20,2,2,"Comedy, Romance",English,Other,8,0
85.0,15442507.4,0,0,5,0,0,0,0,0,1,147,3,0,"Animation, Drama",English,Other,8,1
95.0,16544404.9,0,0,1,1,0,0,0,0,0,61,0,0,Drama,English,Other,7,0
114.0,1397121.4,0,0,0,0,0,0,0,0,0,34,1,3,"Drama, Romance, War",Japanese,Other,8,3
88.0,15924537.3,0,0,0,1,0,0,0,0,0,6,3,3,Drama,Italian,Other,9,1
96.0,128687.6,0,0,1,0,0,0,0,0,0,87,3,2,"Action, Crime, Thriller",English,Other,4,1
100.0,12229576.0,0,0,3,0,0,0,0,0,0,36,2,4,Comedy,French,Other,3,1
90.0,6568806.2,0,0,0,0,0,0,0,0,0,28,0,0,"Drama, Horror, Mystery",French,Other,7,1
94.0,4063098.5,0,0,0,0,0,0,0,0,0,5,0,0,"Horror, Thriller",English,Other,10,1
90.0,4063098.5,0,0,6,1,0,0,0,0,0,25,0,0,Comedy,English,Other,10,3
92.0,3269379.0,0,0,0,1,0,0,0,0,0,22,0,0,"Horror, Mystery, Thriller",English,Other,9,1
114.0,4063098.5,0,0,0,0,0,0,0,0,0,24,1,1,"Action, Sci-Fi",Japanese,Other,10,1
85.0,1092337.0,0,0,0,0,0,0,0,0,0,26,0,0,Thriller,English,Other,10,3
83.0,4063098.5,0,0,3,0,0,0,0,0,0,34,0,0,"Drama, Romance",English,Other,9,1
100.0,18656155.9,0,0,1,0,0,0,0,0,0,43,1,0,"Action, Thriller",English,Other,9,1
83.0,86249018.6,0,0,8,1,0,0,4,0,0,26,2,5,Comedy,English,Paramount,5,2
141.0,92302260.2,0,0,0,0,0,0,0,0,0,18,0,0,"Comedy, Drama, Thriller",Other,Other,1,2
87.0,1392068.4,0,0,0,0,0,0,0,0,0,11,0,2,"Drama, Thriller",Other,Other,8,3
115.0,977985.0,0,0,0,0,0,0,0,0,0,3,0,0,"Drama, Horror, Thriller",Korean,Other,9,1
102.0,186596964.1,0,0,14,0,0,0,0,0,8,86,2,1,"Animation, Action, Adventure",English,Universal,6,2
80.0,899745.6,0,0,0,0,0,0,0,0,0,19,0,0,Thriller,English,Other,5,3
86.0,8382.7,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Drama, Horror",Spanish,Other,3,1
100.0,202582599.4,0,0,0,1,0,0,0,0,0,27,0,0,"Comedy, Drama, Romance",French,Other,11,2
80.0,8382.7,0,0,0,0,0,0,0,0,0,0,0,1,Drama,Other,Other,3,1
98.0,6230084.4,0,0,11,0,0,0,0,0,1,81,0,4,"Action, Crime, Drama",English,Other,12,0
92.0,23751063.4,0,0,0,0,0,0,0,0,0,119,0,0,Drama,French,Other,5,0
99.0,199036196.9,0,0,11,0,0,0,0,0,1,86,3,2,"Action, Adventure, Fantasy",English,Warner,3,2
80.0,203154927.1,0,0,0,2,0,0,0,0,0,8,0,0,Horror,English,Other,9,2
124.0,128687.6,0,1,14,2,0,0,0,0,5,30,3,2,"Biography, Drama, Sport",English,Disney,8,0
100.0,6985606.9,0,0,0,0,0,0,0,0,0,21,0,0,"Action, Biography, Drama",Russian,Other,10,1
94.0,34928034.4,0,0,0,2,0,0,0,0,0,3,0,0,"Action, Comedy, Drama",English,Other,10,0
109.0,6771830.9,0,0,0,0,0,0,0,0,0,31,5,10,"Action, Biography, Drama",Mandarin,Other,4,0
108.0,27942.4,0,0,6,1,0,0,0,0,0,1,0,0,"Comedy, Fantasy",Other,Other,5,0
83.0,4431681.2,0,0,0,0,0,0,0,0,0,1,1,0,"Family, Mystery",Other,Other,2,1
84.0,2536244.9,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy",Dutch,Other,12,0
90.0,2461115.9,0,0,6,1,0,0,0,0,0,10,0,0,Drama,Other,Other,11,1
105.0,1990362.0,0,0,5,0,0,0,0,0,1,55,5,7,"Action, Comedy, Sport",English,Sony,11,0
95.0,74571765.1,0,0,9,3,0,0,0,0,4,87,2,14,"Action, Adventure, Fantasy",English,Sony,8,2
95.0,53312158.0,0,0,0,1,0,0,0,0,0,3,0,0,"Drama, Sci-Fi, Thriller",English,Other,8,2
100.0,78465096.4,0,0,0,0,0,0,0,0,0,70,0,0,"Crime, Drama, Mystery",English,Other,1,2
106.0,9779849.6,0,0,0,0,0,0,0,0,0,12,2,0,Comedy,Russian,Other,7,3
114.0,59710859.1,0,0,3,2,0,0,0,0,0,71,1,1,"Drama, History, Thriller",English,Other,1,2
95.0,57909402.7,0,0,0,1,0,0,0,0,0,9,6,6,"Action, Adventure, Horror",Spanish,Other,10,2
80.0,8492211.1,0,0,0,0,0,0,0,0,0,8,4,2,Horror,Spanish,Other,3,0
87.0,4191364.1,0,0,0,0,0,0,0,0,0,23,0,0,"Comedy, Crime, Drama",Hindi,Other,9,0
96.0,4063098.5,1,0,13,1,0,0,0,0,1,43,18,0,"Comedy, Drama, Music",English,Other,8,0
85.0,8667943.6,0,0,0,0,0,0,0,0,1,19,0,0,Drama,English,Other,12,0
99.0,28441689.8,0,0,0,0,0,0,0,0,0,40,2,0,"Comedy, Family",English,Twentieth Century Fox,5,2
99.0,28441689.8,0,0,2,0,0,0,0,0,1,4,5,0,"Biography, Drama, Sport",English,Other,10,2
125.0,11320520.4,0,0,4,1,0,0,0,0,0,74,0,0,"Action, Adventure, Drama",English,Other,1,3
112.0,67718309.0,0,0,0,0,0,0,0,0,0,8,2,4,"Mystery, Sci-Fi, Thriller",English,Paramount,8,2
107.0,69856068.8,0,0,0,0,0,0,0,0,0,1,1,0,Drama,Turkish,Other,4,2
76.0,4450035.8,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Romance",Other,Other,8,1
97.0,1753654.0,0,0,0,1,0,0,0,0,0,6,1,0,Comedy,German,Sony,8,0
159.0,4331076.3,0,0,0,0,0,0,0,0,0,32,0,0,Action,Other,Other,4,1
82.0,191813.4,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Drama",Other,Other,5,3
91.0,6094647.8,0,0,1,0,0,0,0,0,0,48,1,2,"Crime, Thriller",English,Other,7,1
80.0,20315.5,0,0,0,0,0,0,0,0,0,64,0,1,Horror,English,Other,10,3
103.0,36617045.0,0,0,0,0,0,0,0,0,0,35,2,1,"Action, Adventure, Comedy",English,Universal,8,3
105.0,37922253.1,0,0,0,0,0,0,0,0,0,12,2,1,Drama,French,Other,11,2
107.0,2708732.4,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Musical",Russian,Other,1,0
90.0,1397121.4,0,0,0,0,0,0,0,0,0,16,0,0,Drama,French,Other,9,1
104.0,1426667.7,0,0,0,0,0,0,0,0,0,39,2,0,"Comedy, Romance",English,Other,5,1
111.0,6634539.9,0,0,0,0,0,0,0,0,0,16,0,0,"Comedy, Drama",English,Other,2,3
100.0,2514818.5,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Drama",Russian,Other,6,1
90.0,7945740.2,0,0,0,0,0,0,0,0,0,26,1,1,"Drama, History, Thriller",Japanese,Other,7,1
98.0,4808221.4,0,0,1,0,0,0,0,0,0,26,0,0,"Action, Thriller",English,Other,4,3
133.0,256.9,0,0,0,0,0,0,0,0,0,0,0,0,Drama,French,Other,11,0
120.0,6287046.2,0,0,0,0,0,0,0,0,0,8,0,0,"Biography, Drama, Music",French,Other,6,1
111.0,11956389.4,0,0,8,0,1,0,0,0,2,61,6,2,"Mystery, Romance, Thriller",English,Other,3,0
110.0,16851731.3,0,0,0,3,0,0,0,0,0,32,3,2,Drama,French,Other,6,1
79.0,10217191.4,0,0,0,0,2,0,0,0,0,8,9,3,"Animation, Comedy, Musical",French,Other,9,1
116.0,16851731.3,0,0,1,0,0,0,0,0,0,2,3,2,"Comedy, Drama",English,Other,11,0
99.0,13591721.1,0,0,5,1,0,0,0,0,2,61,0,1,"Biography, Drama",English,Warner,11,0
112.0,3003811.0,0,0,0,0,0,0,0,0,0,1,2,1,Drama,Other,MGM,6,3
112.0,8226245.4,0,0,14,0,0,0,0,0,1,93,1,1,"Drama, Fantasy, Romance",English,Other,5,0
100.0,20315492.7,1,0,7,0,0,0,0,0,1,97,1,1,"Comedy, Drama, Romance",English,Other,12,2
98.0,2852852.2,0,0,20,0,0,0,0,0,3,81,4,4,"Comedy, Romance",English,Other,3,0
86.0,31733427.4,0,0,34,2,0,0,0,0,5,64,7,2,"Action, Adventure, Comedy",English,Other,9,2
160.0,20956820.6,0,0,0,0,0,0,0,0,0,66,2,2,"Action, Thriller",Other,Other,5,2
113.0,48899248.1,0,0,0,0,0,0,0,0,0,10,0,1,"Comedy, Romance",Korean,Other,1,0
107.0,3073667.0,0,0,0,0,0,0,0,0,0,5,0,1,Drama,Korean,Other,4,0
96.0,46441779.3,0,0,4,0,0,0,0,0,0,104,6,1,"Action, Crime, Thriller",English,Millennium Films,3,1
94.0,39807239.4,0,0,0,0,0,0,0,0,0,76,5,5,"Action, Crime, Thriller",English,Other,5,0
109.0,17122398.4,0,0,1,0,0,0,0,0,0,52,0,1,"Action, Drama, War",French,Other,11,1
79.0,46441779.3,0,0,0,0,0,0,0,0,0,8,0,0,"Drama, Romance",English,Other,10,1
83.0,40630985.4,0,0,1,0,0,0,0,0,0,35,0,0,Horror,English,Other,10,0
93.0,13971213.8,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Mystery, Thriller",English,Other,6,0
89.0,5420040.7,0,0,0,0,0,0,0,0,0,11,0,0,"Comedy, Drama, Romance",English,Other,3,1
108.0,54174647.2,0,0,0,1,0,0,0,0,0,45,1,39,"Action, Drama, Thriller",English,EuropaCorp,9,2
101.0,2615503.2,0,0,4,2,0,0,0,0,0,90,0,0,Drama,English,Other,10,1
123.0,52310064.3,0,0,0,0,0,0,0,0,0,17,1,1,"Biography, Drama, History",French,Other,7,2
88.0,10157746.4,0,0,0,0,0,0,0,0,0,10,0,0,"Comedy, Crime, Drama",Other,Other,3,1
103.0,8997455.9,0,1,18,1,0,1,0,0,7,120,2,3,"Biography, Drama, Romance",English,Other,2,1
83.0,11512112.5,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Drama, Thriller",English,Other,10,1
106.0,1326908.0,0,0,0,0,0,0,0,0,0,59,1,1,"Crime, Drama, Horror",English,Other,9,0
96.0,9779849.6,0,0,0,0,0,0,0,0,0,3,0,0,Drama,Other,Other,7,1
89.0,9154261.2,0,0,0,0,0,0,0,0,0,18,3,1,"Action, Adventure, Comedy",English,Millennium Films,2,1
103.0,17249803.7,0,0,3,2,0,0,0,0,0,35,0,2,Drama,English,Lionsgate,10,0
89.0,9154261.2,0,0,1,0,0,0,0,0,0,72,1,0,"Action, Thriller",English,Other,4,1
114.0,17249803.7,0,0,0,0,0,0,0,0,0,58,1,0,"Action, Horror, Mystery",English,Other,10,0
102.0,12853508.4,0,0,0,0,0,0,0,0,0,47,1,1,"Comedy, Drama",French,Other,12,0
122.0,14597376.6,0,0,0,0,0,0,0,0,0,48,3,5,"Adventure, Biography, Drama",French,Other,10,1
122.0,27087323.6,0,0,0,0,0,0,0,0,0,12,2,2,Drama,French,Other,1,0
105.0,122108329.8,1,0,17,1,0,0,1,0,0,66,12,7,"Drama, Family, Fantasy",English,Other,3,2
117.0,12878069.1,0,0,3,0,0,0,0,0,0,55,5,0,"Comedy, Drama, Romance",English,BBC Films,4,0
113.0,124236402.6,0,0,9,1,0,0,0,0,0,111,7,0,"Comedy, Drama, Sport",English,Other,1,2
95.0,16480271.9,0,0,0,0,0,0,0,0,0,23,0,0,"Crime, Drama, Mystery",French,Other,8,0
95.0,54174647.2,0,0,0,1,0,0,0,0,0,29,0,0,"Comedy, Romance",German,Twentieth Century Fox,8,2
93.0,6434378.1,0,0,11,0,0,0,0,0,0,72,0,0,"Crime, Drama, Thriller",English,Other,4,1
114.0,5828360.8,0,0,0,0,0,0,0,0,0,6,1,2,"Action, Adventure, Thriller",Spanish,Other,9,0
100.0,3923254.8,0,0,0,0,0,0,0,0,0,27,0,0,Horror,English,Other,9,1
112.0,4407925.9,0,0,0,0,0,0,0,0,0,6,0,0,"Mystery, Thriller",Korean,Other,4,1
86.0,18576711.7,0,0,0,1,0,0,0,0,0,3,0,0,"Adventure, Comedy",English,Paramount,10,0
103.0,18961126.5,0,0,0,0,0,0,0,0,0,41,10,0,"Action, Comedy, Family",English,Other,3,0
156.0,173522363.4,2,0,10,0,0,0,0,0,0,55,4,4,"Action, Adventure, Biography",English,Twentieth Century Fox,1,2
98.0,15693019.3,0,0,7,0,0,0,0,0,2,84,0,12,"Comedy, Crime",English,Other,9,1
108.0,191704694.3,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Thriller",Other,Other,1,2
93.0,16252394.2,0,0,1,0,0,0,0,0,0,42,2,2,"Comedy, Drama",French,Other,10,1
95.0,15922895.8,0,0,0,0,0,0,0,0,0,34,1,1,Comedy,English,Other,3,0
113.0,4390860.4,0,0,0,0,0,0,0,0,0,7,2,1,Comedy,German,Other,10,1
86.0,12853508.4,0,0,0,0,0,0,0,0,0,11,0,6,"Drama, Horror, Thriller",English,Other,1,1
131.0,248472805.3,0,0,4,0,0,0,0,0,4,33,7,7,"Action, Adventure, Sci-Fi",English,Warner,7,2
90.0,235395289.2,0,0,0,0,0,0,0,0,0,23,1,1,Horror,English,Other,2,2
81.0,10834929.4,0,0,0,0,0,0,0,0,0,7,0,0,"Horror, Thriller",English,Other,4,1
128.0,11176971.0,0,0,0,0,0,0,0,0,0,40,3,8,"Action, Adventure, Drama",Other,Other,6,1
85.0,7265031.2,0,0,0,0,0,0,0,0,0,7,0,1,"Comedy, Drama",Other,Other,11,0
93.0,4933244.6,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Drama",English,Other,1,3
100.0,5417464.7,0,0,0,0,0,0,0,0,0,21,0,2,Comedy,Russian,Twentieth Century Fox,3,0
139.0,4971451.0,0,0,0,1,0,0,0,0,0,20,2,0,"Biography, Drama, Music",English,Morgan Creek Entertainment,6,2
82.0,27942427.5,0,0,0,0,0,0,0,0,1,18,8,10,Comedy,English,Twentieth Century Fox,10,2
108.0,51475024.6,0,0,0,0,0,0,0,0,0,5,1,0,"Adventure, Comedy, Drama",Other,Other,1,2
88.0,27087323.6,0,0,0,0,0,0,0,0,0,18,0,6,Drama,German,Other,10,2
84.0,1857671.2,0,0,0,0,0,0,0,0,0,1,1,1,Drama,Spanish,Other,6,3
85.0,492738.6,0,0,0,0,1,0,0,0,0,7,0,0,Comedy,Dutch,Other,8,1
101.0,10925482.1,0,0,5,0,0,0,0,0,3,14,0,1,"Comedy, Romance",English,Paramount,4,1
87.0,11875531.7,0,0,0,0,0,0,0,0,0,12,0,0,"Comedy, Romance",French,Other,1,2
116.0,6771830.9,0,0,0,1,0,0,0,0,0,37,1,4,"Comedy, Romance, Sci-Fi",Mandarin,Other,2,0
95.0,203154.9,0,0,0,0,0,0,0,0,0,15,0,4,Drama,German,Other,5,3
99.0,6771830.9,0,1,0,1,0,0,0,0,0,5,3,3,"Comedy, Drama, Romance",English,Other,4,1
95.0,15922895.8,0,0,10,1,0,1,0,0,0,31,3,0,"Crime, Drama, Thriller",English,Other,5,1
106.0,15922895.8,0,0,10,1,0,0,0,0,4,52,3,3,"Adventure, Comedy, Drama",English,Other,4,1
111.0,975544.8,0,0,0,0,0,0,0,0,0,25,0,4,"Biography, Crime, Drama",English,Constantin Film,2,0
95.0,115121125.3,0,0,2,0,0,0,0,0,0,28,0,0,"Crime, Horror, Mystery",English,Other,10,2
88.0,10616602.9,0,0,0,0,0,1,0,0,0,52,0,0,"Crime, Thriller",English,Other,11,1
129.0,4772173.7,0,0,0,0,0,0,0,0,0,7,0,0,"Comedy, Drama, Romance",Hindi,Other,7,0
88.0,126056258.0,0,0,5,0,0,0,0,0,2,14,2,2,"Animation, Adventure, Comedy",English,Other,6,2
115.0,5585083.2,0,0,0,0,0,0,0,0,0,13,0,1,"Biography, Drama, History",Dutch,Other,11,0
76.0,1706501.4,0,0,0,0,0,0,0,0,0,3,1,1,"Drama, Music, Romance",Other,Other,9,0
115.0,132726530.6,0,0,0,0,0,0,0,0,0,6,0,0,"Comedy, Drama, Family",Hindi,Other,10,2
86.0,6566470.5,0,0,0,0,0,0,0,0,0,7,0,0,"Crime, Drama, History",Other,Other,4,1
96.0,3214160.2,0,0,0,0,0,0,0,0,0,8,0,0,"Drama, Romance",Dutch,Other,4,1
140.0,5588485.5,0,0,0,0,0,0,0,0,0,11,1,2,"Crime, Drama, Mystery",Turkish,Other,12,0
111.0,17860302.7,0,0,2,0,0,0,0,0,1,43,4,1,"Drama, War",French,Other,10,0
94.0,2794242.8,0,0,0,0,0,0,0,0,0,1,1,1,"Comedy, Drama, Romance",Spanish,Other,10,1
80.0,600762.2,0,0,0,0,0,0,0,0,0,2,0,0,"Horror, Thriller",Spanish,Other,2,1
107.0,13077516.1,0,0,4,1,0,0,0,0,0,74,0,0,"Drama, Mystery, Thriller",English,Other,3,0
90.0,812619.7,0,0,0,0,0,0,0,0,0,21,0,0,"Comedy, Crime",Italian,Other,5,1
88.0,8561199.2,0,0,0,0,0,0,0,0,0,31,0,0,"Action, Comedy, Crime",French,Other,3,1
82.0,2246631.3,0,0,0,0,0,0,0,0,0,6,0,0,Drama,French,Other,1,1
115.0,98081370.5,0,0,21,0,0,0,0,0,1,95,5,13,"Crime, Mystery, Thriller",English,Lionsgate,7,2
76.0,96401313.0,0,0,0,0,0,0,0,0,0,2,0,0,Thriller,English,Other,3,2
105.0,139712.1,0,0,0,0,0,0,0,0,0,1,0,1,"Comedy, Romance",Other,Other,3,3
95.0,1047841.0,0,0,0,0,0,0,0,0,0,3,0,0,Drama,Turkish,Other,10,1
101.0,6252793.9,0,0,0,0,0,0,0,0,0,46,0,1,Drama,French,EuropaCorp,6,1
114.0,1083492.9,0,0,0,0,0,0,0,0,0,70,1,1,Comedy,Japanese,Other,8,0
99.0,1200064.7,0,0,0,0,0,0,0,0,0,21,0,0,"Comedy, Drama",Finnish,Other,12,1
80.0,2168785.0,0,0,0,0,0,0,0,0,0,9,4,0,"Comedy, Drama, Music",English,BBC Films,9,1
88.0,980102.0,0,0,0,0,1,1,0,0,0,13,1,2,Drama,Finnish,Other,3,1
115.0,159228957.5,0,0,0,0,0,0,0,0,0,54,5,9,"Adventure, Drama, Fantasy",English,Lionsgate,11,2
103.0,13269079.8,0,0,0,0,0,0,0,0,0,2,0,0,"Biography, Comedy, Drama",English,Other,11,0
70.0,167654565.0,0,0,0,0,0,0,0,0,1,26,0,1,"Animation, Adventure, Comedy",French,Other,4,2
86.0,12189295.6,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance",English,Other,4,0
90.0,26155.0,0,0,0,1,0,0,0,0,0,0,0,0,"Horror, Thriller",English,Other,4,1
96.0,67718.3,0,0,12,3,0,0,0,0,0,60,0,0,"Comedy, Drama",French,Other,1,0
104.0,38560525.2,0,0,9,0,0,0,2,2,7,61,2,0,Comedy,English,Warner,6,2
94.0,40630985.4,0,0,2,1,0,0,0,0,0,70,5,5,"Drama, Thriller",English,Other,2,2
91.0,47402816.3,0,0,12,0,0,0,0,0,1,100,18,0,"Crime, Drama, Thriller",English,Millennium Films,11,3
121.0,48757182.5,0,0,0,1,0,0,0,0,0,36,1,1,"Drama, Horror, Thriller",English,Other,11,0
80.0,6634539.9,0,0,3,0,0,0,0,0,0,63,0,0,"Comedy, Drama",English,Other,5,0
112.0,3717735.2,0,0,0,0,0,0,0,0,0,29,4,2,"Biography, Comedy, Drama",French,Other,11,0
96.0,17000770.9,0,0,6,0,0,0,0,0,0,53,0,0,"Drama, Thriller",English,Other,3,2
140.0,212315010.7,7,0,3,3,3,1,0,0,0,51,30,10,"Action, Adventure, Sci-Fi",English,Warner,3,2
89.0,244496240.6,0,0,3,2,0,0,0,0,0,28,0,0,"Comedy, Romance",English,Other,12,2
94.0,10615263.8,0,0,2,0,0,0,0,0,1,114,0,1,"Action, Thriller",English,Other,7,1
90.0,1354366.2,0,0,0,0,0,0,0,0,0,24,1,2,"Comedy, Drama, Romance",English,Other,10,3
92.0,158667137.0,0,0,10,1,0,0,0,0,13,93,6,11,"Animation, Adventure, Comedy",English,Universal,10,0
93.0,97798.5,0,0,0,0,0,0,0,0,0,16,0,0,"Crime, Drama",Portuguese,Other,4,1
51.0,174640171.9,0,0,0,0,0,0,0,0,0,1,0,3,"Animation, Action, Fantasy",Japanese,Other,6,2
94.0,2056766.3,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Romance",Other,Other,2,1
93.0,4677352.8,0,0,0,0,0,0,0,0,0,7,0,2,"Comedy, Drama",Italian,Other,10,1
119.0,2708732.4,0,0,0,0,0,0,0,0,0,0,0,0,"Biography, Crime, Drama",English,Other,11,1
101.0,12444386.6,0,0,0,0,0,0,0,0,0,49,0,1,"Action, Romance, Thriller",English,EuropaCorp,1,1
95.0,2708732.4,0,0,0,0,0,0,0,0,0,7,1,1,"Comedy, Drama, Sci-Fi",Spanish,Other,3,3
114.0,10428619.6,0,0,0,1,0,0,0,0,0,19,3,6,Drama,Italian,Other,10,1
98.0,4971451.0,0,0,0,0,0,0,0,0,0,47,2,0,"Action, Adventure, Drama",Other,Other,11,3
94.0,1674297.5,0,0,0,0,0,0,0,0,0,14,0,0,Drama,German,Other,9,1
95.0,900812.9,0,0,0,0,0,0,0,0,0,4,0,0,Comedy,English,Other,11,0
86.0,1.3,0,0,0,0,0,0,0,0,0,25,0,0,Drama,English,Other,3,3
99.0,15693019.3,0,0,11,0,0,0,0,0,1,54,4,0,"Drama, Thriller",English,Twentieth Century Fox,3,0
153.0,44362018.4,0,0,0,0,0,0,0,0,0,1,0,2,"Animation, Action, Drama",Japanese,Other,3,0
116.0,2095682.1,0,0,0,0,0,0,0,0,0,11,1,1,Drama,English,Other,11,3
98.0,2123052.8,0,0,0,0,0,0,0,0,0,4,0,0,"Horror, Thriller",English,Other,3,3
103.0,4179854.1,0,0,0,0,0,0,0,0,0,21,1,3,"Action, Crime, Thriller",French,Other,11,1
99.0,11115888.7,0,0,1,0,0,0,0,0,1,55,1,1,"Action, Crime, Thriller",English,Other,3,0
90.0,11512112.5,0,0,0,0,0,0,0,0,0,19,0,0,"Comedy, Drama, Romance",English,Other,1,0
102.0,1592289.6,0,0,1,1,0,0,0,0,0,41,0,0,"Horror, Thriller",English,Other,5,0
107.0,1354366.2,0,0,0,0,1,1,0,0,0,1,0,0,Drama,Other,Other,2,1
89.0,3451639.1,0,0,0,0,0,0,0,0,0,22,0,0,"Drama, Mystery",English,Other,4,1
90.0,3492803.4,0,0,1,0,0,0,0,0,0,26,0,0,"Comedy, Romance",Spanish,Other,10,1
93.0,4063098.5,0,0,0,0,0,0,0,0,0,4,0,0,Horror,English,Other,9,1
90.0,2415931.9,0,0,0,0,0,0,0,0,0,7,1,1,"Comedy, Family",Other,Other,10,0
119.0,6985606.9,0,0,0,0,0,0,0,0,0,87,2,3,"Action, Thriller",Turkish,Other,11,0
101.0,3923254.8,0,0,0,0,0,0,0,0,0,25,1,6,"Comedy, Drama, Romance",English,Other,3,1
122.0,47402816.3,0,0,0,0,0,0,0,0,0,36,10,4,"Action, Adventure",Mandarin,Other,12,0
104.0,38606268.4,0,0,3,0,0,0,0,0,0,36,8,4,"Action, Comedy, Drama",English,Other,7,0
111.0,9074253.4,0,0,0,0,0,0,0,0,0,11,0,4,"Animation, Adventure, Biography",Japanese,Other,5,1
96.0,39807239.4,0,0,0,0,0,0,0,0,0,25,0,0,Horror,English,Other,2,0
119.0,2095682.1,0,0,0,0,0,0,0,0,0,2,0,2,Comedy,Korean,Other,1,0
87.0,1083492.9,0,0,1,0,0,0,0,0,1,6,2,2,"Action, Crime, Drama",Other,Other,10,3
81.0,94805.6,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Mystery, Thriller",English,Other,10,1
102.0,1083492.9,0,0,2,1,0,0,0,0,0,34,0,1,"Horror, Thriller",English,Other,11,0
87.0,7203026.3,0,0,0,1,0,0,0,0,0,56,0,1,"Comedy, Drama",French,Other,3,1
105.0,6703716.7,0,0,0,0,0,0,0,0,0,30,0,0,"Comedy, Crime, Drama",French,Other,12,1
128.0,5988065.6,0,0,0,1,1,0,0,0,0,7,0,0,"Drama, War",Spanish,Other,10,1
86.0,2708732.4,0,0,8,1,0,0,0,0,0,86,4,6,"Comedy, Drama",English,Other,6,1
98.0,99389122.1,0,0,7,0,0,0,0,0,12,59,3,10,"Animation, Adventure, Comedy",English,Universal,6,2
99.0,100845006.4,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Horror",English,Other,6,2
90.0,6338300.1,0,0,0,0,0,0,0,0,0,10,2,3,Family,Other,Other,2,1
110.0,23751063.4,0,0,0,0,0,0,0,0,0,26,5,3,"Action, Sci-Fi, Thriller",Mandarin,Other,8,0
98.0,6214313.8,0,0,1,0,0,0,0,0,0,21,0,2,"Drama, Fantasy, Mystery",English,Paramount,3,0
91.0,11769764.5,0,0,13,1,0,0,0,0,8,54,0,6,"Animation, Adventure, Comedy",English,Other,8,2
122.0,23024225.1,0,0,12,0,0,0,0,0,4,78,3,0,Drama,English,Other,7,0
