LOCATION;Country;Subject.1;Measure.1;FREQUENCY;Frequency.1;TIME;Time.1;Reference Period Code;Value
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2016-10;Oct-2016;2015_100;1008761
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2016-11;Nov-2016;2015_100;1012423
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2016-12;Dec-2016;2015_100;1018418
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-01;Jan-2017;2015_100;1012819
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-02;Feb-2017;2015_100;1009179
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-03;Mar-2017;2015_100;1008965
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-04;Apr-2017;2015_100;1018653
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-05;May-2017;2015_100;1018043
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-06;Jun-2017;2015_100;1018482
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-07;Jul-2017;2015_100;1011459
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-08;Aug-2017;2015_100;1013472
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-09;Sep-2017;2015_100;1015238
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-10;Oct-2017;2015_100;1024605
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-11;Nov-2017;2015_100;1029283
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2017-12;Dec-2017;2015_100;1029744
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-01;Jan-2018;2015_100;1018642
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-02;Feb-2018;2015_100;1020013
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-03;Mar-2018;2015_100;1021212
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-04;Apr-2018;2015_100;1029647
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-05;May-2018;2015_100;1038929
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-06;Jun-2018;2015_100;1041648
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-07;Jul-2018;2015_100;1034176
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-08;Aug-2018;2015_100;1035653
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-09;Sep-2018;2015_100;103818
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-10;Oct-2018;2015_100;1047782
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-11;Nov-2018;2015_100;1046637
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2018-12;Dec-2018;2015_100;1041937
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-01;Jan-2019;2015_100;102862
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-02;Feb-2019;2015_100;1031135
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-03;Mar-2019;2015_100;1034872
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-04;Apr-2019;2015_100;1045309
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-05;May-2019;2015_100;1047343
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-06;Jun-2019;2015_100;1046112
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-07;Jul-2019;2015_100;1039625
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-08;Aug-2019;2015_100;1039047
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-09;Sep-2019;2015_100;1039047
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-10;Oct-2019;2015_100;1049131
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-11;Nov-2019;2015_100;1050908
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2019-12;Dec-2019;2015_100;1050148
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-01;Jan-2020;2015_100;1039903
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-02;Feb-2020;2015_100;1038672
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-03;Mar-2020;2015_100;103469
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-04;Apr-2020;2015_100;1037816
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-05;May-2020;2015_100;1037751
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-06;Jun-2020;2015_100;1042537
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-07;Jul-2020;2015_100;103318
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-08;Aug-2020;2015_100;1033651
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-09;Sep-2020;2015_100;1035204
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-10;Oct-2020;2015_100;1040642
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-11;Nov-2020;2015_100;1042344
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2020-12;Dec-2020;2015_100;104456
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-01;Jan-2021;2015_100;1044656
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-02;Feb-2021;2015_100;1038501
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-03;Mar-2021;2015_100;1048574
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-04;Apr-2021;2015_100;106095
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-05;May-2021;2015_100;1065949
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-06;Jun-2021;2015_100;1071023
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-07;Jul-2021;2015_100;1062952
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-08;Aug-2021;2015_100;106778
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-09;Sep-2021;2015_100;1076687
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-10;Oct-2021;2015_100;1096491
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-11;Nov-2021;2015_100;1099842
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2021-12;Dec-2021;2015_100;1112978
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-01;Jan-2022;2015_100;1108717
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-02;Feb-2022;2015_100;1117667
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-03;Mar-2022;2015_100;1151527
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-04;Apr-2022;2015_100;1149483
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-05;May-2022;2015_100;1158978
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-06;Jun-2022;2015_100;1180443
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-07;Jul-2022;2015_100;1177434
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-08;Aug-2022;2015_100;1180421
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-09;Sep-2022;2015_100;117221
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-10;Oct-2022;2015_100;117615
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-11;Nov-2022;2015_100;1174737
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2022-12;Dec-2022;2015_100;1176503
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-01;Jan-2023;2015_100;117403
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-02;Feb-2023;2015_100;118511
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-03;Mar-2023;2015_100;1189478
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-04;Apr-2023;2015_100;1196565
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-05;May-2023;2015_100;1195987
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-06;Jun-2023;2015_100;1202784
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-07;Jul-2023;2015_100;1204818
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-08;Aug-2023;2015_100;1211295
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-09;Sep-2023;2015_100;1213426
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-10;Oct-2023;2015_100;1216937
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-11;Nov-2023;2015_100;1212698
ESP;Spain;CPI: 01-12 - All items;Index;M;Monthly;2023-12;Dec-2023;2015_100;1212997
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q1;Q1-1998;2015_100;5367197
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q2;Q2-1998;2015_100;5446581
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q3;Q3-1998;2015_100;5541391
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q4;Q4-1998;2015_100;5681124
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q1;Q1-1999;2015_100;5748887
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q2;Q2-1999;2015_100;581796
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q3;Q3-1999;2015_100;5869373
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q4;Q4-1999;2015_100;5945029
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q1;Q1-2000;2015_100;6013425
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q2;Q2-2000;2015_100;6073622
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q3;Q3-2000;2015_100;6134628
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q4;Q4-2000;2015_100;6201178
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q1;Q1-2001;2015_100;6260891
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q2;Q2-2001;2015_100;6360639
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q3;Q3-2001;2015_100;6402888
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q4;Q4-2001;2015_100;6451623
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q1;Q1-2002;2015_100;650934
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q2;Q2-2002;2015_100;6575256
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q3;Q3-2002;2015_100;6612444
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q4;Q4-2002;2015_100;667471
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q1;Q1-2003;2015_100;6756625
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q2;Q2-2003;2015_100;6803882
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q3;Q3-2003;2015_100;6825481
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q4;Q4-2003;2015_100;6870931
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q1;Q1-2004;2015_100;6930638
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q2;Q2-2004;2015_100;7008176
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q3;Q3-2004;2015_100;7047849
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q4;Q4-2004;2015_100;7105328
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q1;Q1-2005;2015_100;7154025
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q2;Q2-2005;2015_100;7226655
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q3;Q3-2005;2015_100;7283044
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q4;Q4-2005;2015_100;7353436
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q1;Q1-2006;2015_100;7401495
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q2;Q2-2006;2015_100;7492339
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q3;Q3-2006;2015_100;753536
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q4;Q4-2006;2015_100;7555231
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;7622651
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;7723245
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;7779608
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;7871713
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;7985002
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;8134599
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q3;Q3-2008;2015_100;8233493
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q4;Q4-2008;2015_100;8186391
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q1;Q1-2009;2015_100;8191495
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q2;Q2-2009;2015_100;8266467
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q3;Q3-2009;2015_100;8339352
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q4;Q4-2009;2015_100;8399497
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q1;Q1-2010;2015_100;8479082
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q2;Q2-2010;2015_100;8538914
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q3;Q3-2010;2015_100;8586645
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q4;Q4-2010;2015_100;8677612
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q1;Q1-2011;2015_100;8799905
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q2;Q2-2011;2015_100;890951
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q3;Q3-2011;2015_100;8968098
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q4;Q4-2011;2015_100;9027688
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q1;Q1-2012;2015_100;9106066
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q2;Q2-2012;2015_100;9193275
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q3;Q3-2012;2015_100;9246537
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q4;Q4-2012;2015_100;9314909
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q1;Q1-2013;2015_100;9402509
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q2;Q2-2013;2015_100;9471274
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q3;Q3-2013;2015_100;9546231
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q4;Q4-2013;2015_100;9598365
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q1;Q1-2014;2015_100;9657732
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;9763606
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;9817341
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;9836462
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;988134
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;999241
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;1004584
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;1008041
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q1;Q1-2016;2015_100;1011917
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q2;Q2-2016;2015_100;1021473
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q3;Q3-2016;2015_100;1026097
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q4;Q4-2016;2015_100;1030437
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q1;Q1-2017;2015_100;1037012
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q2;Q2-2017;2015_100;1044038
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q3;Q3-2017;2015_100;1049224
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q4;Q4-2017;2015_100;1055705
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q1;Q1-2018;2015_100;1064159
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q2;Q2-2018;2015_100;1073309
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q3;Q3-2018;2015_100;1085896
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q4;Q4-2018;2015_100;109322
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q1;Q1-2019;2015_100;1100199
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q2;Q2-2019;2015_100;1114004
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q3;Q3-2019;2015_100;1122156
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q4;Q4-2019;2015_100;1134058
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q1;Q1-2020;2015_100;1141829
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q2;Q2-2020;2015_100;114025
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q3;Q3-2020;2015_100;11505
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q4;Q4-2020;2015_100;1158298
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q1;Q1-2021;2015_100;1171727
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q2;Q2-2021;2015_100;1188181
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q3;Q3-2021;2015_100;1202831
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q4;Q4-2021;2015_100;1224831
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q1;Q1-2022;2015_100;1254496
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q2;Q2-2022;2015_100;1293543
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q3;Q3-2022;2015_100;1314721
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q4;Q4-2022;2015_100;1334776
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q1;Q1-2023;2015_100;1352161
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q2;Q2-2023;2015_100;1370625
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q3;Q3-2023;2015_100;1394415
G-20;G20;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q4;Q4-2023;2015_100;1414761
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;1998;1998;2015_100;6457647
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;1999;1999;2015_100;6510145
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2000;2000;2015_100;665722
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2001;2001;2015_100;6927941
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2002;2002;2015_100;7119309
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2003;2003;2015_100;7369543
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2004;2004;2015_100;7634159
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2005;2005;2015_100;7844388
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2006;2006;2015_100;8020286
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2007;2007;2015_100;8223566
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2008;2008;2015_100;8607927
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2009;2009;2015_100;8845204
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2010;2010;2015_100;910519
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2011;2011;2015_100;9471762
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2012;2012;2015_100;9678916
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2013;2013;2015_100;9804872
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2014;2014;2015_100;9929862
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2015;2015;2015_100;100
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2016;2016;2015_100;1009717
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2017;2017;2015_100;1029349
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2018;2018;2015_100;1044541
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2019;2019;2015_100;1048541
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2020;2020;2015_100;1054175
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2021;2021;2015_100;1080512
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2022;2022;2015_100;1135505
KOR;Korea;CPI: 01-12 - All items;Index;A;Annual;2023;2023;2015_100;1176301
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-01;Jan-1998;2015_100;4261386
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-02;Feb-1998;2015_100;4253047
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-03;Mar-1998;2015_100;4269726
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-04;Apr-1998;2015_100;4273896
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-05;May-1998;2015_100;4290574
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-06;Jun-1998;2015_100;4298914
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-07;Jul-1998;2015_100;4286404
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-08;Aug-1998;2015_100;4265556
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-09;Sep-1998;2015_100;4269726
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-10;Oct-1998;2015_100;4290574
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-11;Nov-1998;2015_100;4298914
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1998-12;Dec-1998;2015_100;4290574
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-01;Jan-1999;2015_100;4315592
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-02;Feb-1999;2015_100;4311422
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-03;Mar-1999;2015_100;4332271
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-04;Apr-1999;2015_100;4357289
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-05;May-1999;2015_100;4373967
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-06;Jun-1999;2015_100;4411494
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-07;Jul-1999;2015_100;4424003
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-08;Aug-1999;2015_100;4440682
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-09;Sep-1999;2015_100;4482378
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-10;Oct-1999;2015_100;4515736
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-11;Nov-1999;2015_100;4515736
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;1999-12;Dec-1999;2015_100;4528244
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-01;Jan-2000;2015_100;4565771
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-02;Feb-2000;2015_100;4553262
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-03;Mar-2000;2015_100;458662
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-04;Apr-2000;2015_100;4615807
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-05;May-2000;2015_100;4632486
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-06;Jun-2000;2015_100;4649165
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-07;Jul-2000;2015_100;4674183
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-08;Aug-2000;2015_100;4649165
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-09;Sep-2000;2015_100;4657504
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-10;Oct-2000;2015_100;470754
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-11;Nov-2000;2015_100;4720049
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2000-12;Dec-2000;2015_100;4720049
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-01;Jan-2001;2015_100;4728388
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-02;Feb-2001;2015_100;4736727
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-03;Mar-2001;2015_100;4761745
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-04;Apr-2001;2015_100;482012
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-05;May-2001;2015_100;4891005
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-06;Jun-2001;2015_100;4966058
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-07;Jul-2001;2015_100;5004842
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-08;Aug-2001;2015_100;502071
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-09;Sep-2001;2015_100;5053816
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-10;Oct-2001;2015_100;5086404
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-11;Nov-2001;2015_100;5103903
ISL;Iceland;CPI: 01-12 - All items;Index;M;Monthly;2001-12;Dec-2001;2015_100;5127538
